361.349 2.2149e+01
361.432 2.2573e+01
361.516 2.2655e+01
361.599 2.2519e+01
361.682 2.2586e+01
361.766 2.2508e+01
361.848 2.2572e+01
361.932 2.2050e+01
362.016 2.2459e+01
362.099 2.1820e+01
362.182 2.2252e+01
362.266 2.2247e+01
362.349 2.2253e+01
362.432 2.2281e+01
362.516 2.2157e+01
362.599 2.2274e+01
362.683 2.2331e+01
362.766 2.2217e+01
362.85 2.2445e+01
362.933 2.2301e+01
363.017 2.2300e+01
363.101 2.2379e+01
363.184 2.2406e+01
363.268 2.2406e+01
363.352 2.2173e+01
363.435 2.2144e+01
363.519 2.2832e+01
363.603 2.2745e+01
363.686 2.2585e+01
363.77 2.2412e+01
363.854 2.2494e+01
363.938 2.2212e+01
364.022 2.2279e+01
364.106 2.2425e+01
364.189 2.2604e+01
364.273 2.2639e+01
364.357 2.2192e+01
364.441 2.2397e+01
364.524 2.2438e+01
364.609 2.2392e+01
364.693 2.2388e+01
364.777 2.2305e+01
364.861 2.2280e+01
364.944 2.2455e+01
365.029 2.2543e+01
365.113 2.2391e+01
365.197 2.2397e+01
365.281 2.2368e+01
365.365 2.2093e+01
365.449 2.2489e+01
365.533 2.2565e+01
365.618 2.2175e+01
365.702 2.2230e+01
365.786 2.2452e+01
365.87 2.2580e+01
365.954 2.2721e+01
366.039 2.2686e+01
366.123 2.2475e+01
366.207 2.2260e+01
366.292 2.2608e+01
366.376 2.2420e+01
366.461 2.2355e+01
366.544 2.2499e+01
366.629 2.2719e+01
366.713 2.2603e+01
366.798 2.2112e+01
366.882 2.2149e+01
366.967 2.4098e+01
367.052 2.2371e+01
367.136 2.1899e+01
367.221 2.2876e+01
367.305 2.2587e+01
367.39 2.2695e+01
367.474 2.3096e+01
367.559 2.2861e+01
367.643 2.2556e+01
367.728 2.2506e+01
367.813 2.2690e+01
367.898 2.2512e+01
367.982 2.2164e+01
368.067 2.2241e+01
368.152 2.2686e+01
368.237 2.2466e+01
368.321 2.2296e+01
368.406 2.2502e+01
368.491 2.2595e+01
368.576 2.2340e+01
368.661 2.2326e+01
368.746 2.2430e+01
368.831 2.2066e+01
368.916 2.2021e+01
369.001 2.2195e+01
369.086 2.2562e+01
369.171 2.2156e+01
369.256 2.2097e+01
369.341 2.2271e+01
369.426 2.2167e+01
369.511 2.2173e+01
369.596 2.2035e+01
369.681 2.2579e+01
369.766 2.2447e+01
369.851 2.2367e+01
369.936 2.2484e+01
370.022 2.2188e+01
370.107 2.2149e+01
370.192 2.2176e+01
370.277 2.2176e+01
370.363 2.2389e+01
370.448 2.2206e+01
370.533 2.2250e+01
370.618 2.2055e+01
370.704 2.2330e+01
370.789 2.2252e+01
370.874 2.2291e+01
370.96 2.2191e+01
371.046 2.2124e+01
371.131 2.2407e+01
371.216 2.2519e+01
371.302 2.1980e+01
371.387 2.2135e+01
371.473 2.2314e+01
371.558 2.2331e+01
371.644 2.2260e+01
371.729 2.2160e+01
371.815 2.2374e+01
371.901 2.2385e+01
371.986 2.2339e+01
372.072 2.2498e+01
372.158 2.2587e+01
372.243 2.2799e+01
372.329 2.2216e+01
372.415 2.1902e+01
372.501 2.1607e+01
372.587 2.1030e+01
372.672 2.0638e+01
372.758 2.0488e+01
372.844 2.0416e+01
372.93 2.0390e+01
373.016 2.0500e+01
373.102 2.0839e+01
373.187 2.1717e+01
373.273 2.1928e+01
373.359 2.2761e+01
373.445 2.2407e+01
373.531 2.2504e+01
373.617 2.2217e+01
373.703 2.1971e+01
373.789 2.2074e+01
373.876 2.2154e+01
373.962 2.1926e+01
374.048 2.1840e+01
374.134 2.2122e+01
374.22 2.1893e+01
374.306 2.2204e+01
374.392 2.2128e+01
374.478 2.2283e+01
374.565 2.2515e+01
374.651 2.2171e+01
374.737 2.1869e+01
374.823 2.2030e+01
374.91 2.2402e+01
374.996 2.2264e+01
375.083 2.2513e+01
375.169 2.2621e+01
375.256 2.2136e+01
375.342 2.2407e+01
375.428 2.2072e+01
375.515 2.1946e+01
375.601 2.2028e+01
375.688 2.1938e+01
375.774 2.1939e+01
375.861 2.1984e+01
375.947 2.1914e+01
376.034 2.2111e+01
376.121 2.2057e+01
376.207 2.1881e+01
376.294 2.2114e+01
376.381 2.2120e+01
376.467 2.2310e+01
376.554 2.2325e+01
376.641 2.1900e+01
376.727 2.1905e+01
376.814 2.2254e+01
376.901 2.2217e+01
376.988 2.2322e+01
377.074 2.2053e+01
377.161 2.2161e+01
377.248 2.2418e+01
377.335 2.2127e+01
377.422 2.2051e+01
377.509 2.2169e+01
377.596 2.2104e+01
377.683 2.2097e+01
377.769 2.1990e+01
377.857 2.2217e+01
377.944 2.2084e+01
378.031 2.1740e+01
378.118 2.1695e+01
378.205 2.1707e+01
378.292 2.1769e+01
378.379 2.1778e+01
378.466 2.1735e+01
378.553 2.1720e+01
378.641 2.1781e+01
378.728 2.2047e+01
378.815 2.1976e+01
378.902 2.2224e+01
378.989 2.1939e+01
379.077 2.1838e+01
379.164 2.1971e+01
379.251 2.2008e+01
379.339 2.1937e+01
379.426 2.2025e+01
379.513 2.2325e+01
379.601 2.2513e+01
379.688 2.2376e+01
379.776 2.2181e+01
379.863 2.2154e+01
379.951 2.1920e+01
380.038 2.2223e+01
380.126 2.2002e+01
380.213 2.2196e+01
380.301 2.2072e+01
380.388 2.1814e+01
380.476 2.2161e+01
380.563 2.2188e+01
380.651 2.2175e+01
380.738 2.1793e+01
380.826 2.1784e+01
380.914 2.1917e+01
381.002 2.1834e+01
381.089 2.1628e+01
381.177 2.1683e+01
381.265 2.1703e+01
381.353 2.1721e+01
381.441 2.1957e+01
381.528 2.1861e+01
381.617 2.1636e+01
381.704 2.1791e+01
381.792 2.2092e+01
381.88 2.1864e+01
381.968 2.1930e+01
382.056 2.1804e+01
382.144 2.2025e+01
382.232 2.2056e+01
382.32 2.1837e+01
382.408 2.1908e+01
382.496 2.1883e+01
382.584 2.1689e+01
382.672 2.1623e+01
382.761 2.2152e+01
382.848 2.1812e+01
382.937 2.2101e+01
383.025 2.2015e+01
383.113 2.2131e+01
383.201 2.2216e+01
383.289 2.2295e+01
383.378 2.2573e+01
383.466 2.2329e+01
383.554 2.2217e+01
383.643 2.2008e+01
383.731 2.2264e+01
383.819 2.2317e+01
383.908 2.2206e+01
383.996 2.2308e+01
384.085 2.2418e+01
384.173 2.2085e+01
384.262 2.1713e+01
384.35 2.1704e+01
384.439 2.1918e+01
384.527 2.1876e+01
384.616 2.1897e+01
384.704 2.2005e+01
384.793 2.1844e+01
384.882 2.1936e+01
384.97 2.1917e+01
385.059 2.1763e+01
385.147 2.1580e+01
385.236 2.1764e+01
385.325 2.2004e+01
385.413 2.1721e+01
385.502 2.1694e+01
385.591 2.1845e+01
385.68 2.1793e+01
385.769 2.1754e+01
385.857 2.1985e+01
385.947 2.1660e+01
386.035 2.1599e+01
386.124 2.1493e+01
386.213 2.1617e+01
386.302 2.1838e+01
386.391 2.1723e+01
386.48 2.1664e+01
386.569 2.1614e+01
386.658 2.1781e+01
386.747 2.1653e+01
386.836 2.1761e+01
386.925 2.1758e+01
387.014 2.1699e+01
387.103 2.1616e+01
387.193 2.1786e+01
387.282 2.1833e+01
387.371 2.1610e+01
387.46 2.1660e+01
387.549 2.1903e+01
387.638 2.1831e+01
387.728 2.1648e+01
387.817 2.1682e+01
387.907 2.1805e+01
387.996 2.1967e+01
388.085 2.1618e+01
388.174 2.1790e+01
388.264 2.1888e+01
388.353 2.1776e+01
388.443 2.1796e+01
388.532 2.1676e+01
388.622 2.1883e+01
388.711 2.1855e+01
388.801 2.2485e+01
388.89 2.2140e+01
388.979 2.1904e+01
389.069 2.2027e+01
389.159 2.1945e+01
389.249 2.1942e+01
389.338 2.1834e+01
389.428 2.1825e+01
389.518 2.2113e+01
389.607 2.2017e+01
389.697 2.1828e+01
389.787 2.1702e+01
389.877 2.1493e+01
389.966 2.1939e+01
390.056 2.1754e+01
390.146 2.1598e+01
390.236 2.1605e+01
390.326 2.1693e+01
390.416 2.1737e+01
390.506 2.1789e+01
390.595 2.1823e+01
390.686 2.1657e+01
390.775 2.1674e+01
390.865 2.1794e+01
390.955 2.1698e+01
391.045 2.1563e+01
391.136 2.1760e+01
391.226 2.1590e+01
391.316 2.1437e+01
391.406 2.1610e+01
391.496 2.1647e+01
391.586 2.1679e+01
391.676 2.1847e+01
391.766 2.1557e+01
391.857 2.1653e+01
391.947 2.1559e+01
392.037 2.1604e+01
392.127 2.1926e+01
392.218 2.1954e+01
392.308 2.1919e+01
392.398 2.1626e+01
392.488 2.1609e+01
392.579 2.1491e+01
392.669 2.1569e+01
392.76 2.1931e+01
392.85 2.1591e+01
392.941 2.1689e+01
393.031 2.1707e+01
393.122 2.1748e+01
393.212 2.2060e+01
393.303 2.2086e+01
393.393 2.1857e+01
393.484 2.2118e+01
393.574 2.2283e+01
393.665 2.1920e+01
393.756 2.1769e+01
393.847 2.1938e+01
393.937 2.1810e+01
394.028 2.1556e+01
394.119 2.1819e+01
394.209 2.1704e+01
394.3 2.1606e+01
394.391 2.1698e+01
394.482 2.1659e+01
394.573 2.1557e+01
394.664 2.1614e+01
394.754 2.1618e+01
394.845 2.1551e+01
394.936 2.1570e+01
395.027 2.1625e+01
395.118 2.1765e+01
395.209 2.1704e+01
395.3 2.1592e+01
395.391 2.1708e+01
395.482 2.1644e+01
395.573 2.1793e+01
395.664 2.1623e+01
395.756 2.1462e+01
395.847 2.1796e+01
395.938 2.1919e+01
396.029 2.1697e+01
396.12 2.1802e+01
396.212 2.1735e+01
396.303 2.1700e+01
396.394 2.1835e+01
396.485 2.2192e+01
396.577 2.1951e+01
396.668 2.2103e+01
396.759 2.2165e+01
396.851 2.2234e+01
396.942 2.2011e+01
397.033 2.1881e+01
397.124 2.1840e+01
397.216 2.1874e+01
397.308 2.2085e+01
397.399 2.2064e+01
397.491 2.2297e+01
397.582 2.2099e+01
397.674 2.1988e+01
397.766 2.1666e+01
397.857 2.1657e+01
397.948 2.1959e+01
398.04 2.1821e+01
398.132 2.1787e+01
398.223 2.1753e+01
398.316 2.1620e+01
398.407 2.1702e+01
398.499 2.1836e+01
398.591 2.1835e+01
398.682 2.1707e+01
398.774 2.1527e+01
398.866 2.1585e+01
398.958 2.1474e+01
399.049 2.1555e+01
399.142 2.1567e+01
399.233 2.1538e+01
399.326 2.1416e+01
399.417 2.1474e+01
399.509 2.1706e+01
399.602 2.1637e+01
399.693 2.1513e+01
399.786 2.1553e+01
399.878 2.1686e+01
399.969 2.1683e+01
400.062 2.1516e+01
400.154 2.1655e+01
400.246 2.1627e+01
400.338 2.1572e+01
400.431 2.1487e+01
400.523 2.1602e+01
400.615 2.1658e+01
400.707 2.1609e+01
400.799 2.1621e+01
400.892 2.1410e+01
400.984 2.1560e+01
401.077 2.1765e+01
401.168 2.1500e+01
401.261 2.1565e+01
401.353 2.1553e+01
401.446 2.1588e+01
401.538 2.1659e+01
401.631 2.1576e+01
401.723 2.1607e+01
401.816 2.1456e+01
401.908 2.1249e+01
402.001 2.1368e+01
402.093 2.1618e+01
402.186 2.1694e+01
402.279 2.1509e+01
402.371 2.1544e+01
402.464 2.1637e+01
402.557 2.1458e+01
402.649 2.1490e+01
402.742 2.1572e+01
402.835 2.1612e+01
402.928 2.1532e+01
403.021 2.1416e+01
403.113 2.1478e+01
403.206 2.1566e+01
403.299 2.1511e+01
403.392 2.1777e+01
403.484 2.1554e+01
403.577 2.1594e+01
403.671 2.1556e+01
403.763 2.1446e+01
403.857 2.1466e+01
403.949 2.1531e+01
404.042 2.1604e+01
404.136 2.1666e+01
404.228 2.1603e+01
404.322 2.1501e+01
404.414 2.1481e+01
404.508 2.1582e+01
404.601 2.1642e+01
404.694 2.1428e+01
404.787 2.1670e+01
404.881 2.1632e+01
404.974 2.1498e+01
405.067 2.1553e+01
405.161 2.1493e+01
405.254 2.1488e+01
405.347 2.1608e+01
405.441 2.1407e+01
405.534 2.1301e+01
405.627 2.1575e+01
405.721 2.1804e+01
405.814 2.1723e+01
405.907 2.1531e+01
406.001 2.1455e+01
406.094 2.1584e+01
406.188 2.1734e+01
406.282 2.1600e+01
406.375 2.1698e+01
406.469 2.1591e+01
406.562 2.1528e+01
406.656 2.1581e+01
406.749 2.1489e+01
406.843 2.1476e+01
406.937 2.1622e+01
407.031 2.1627e+01
407.124 2.1549e+01
407.218 2.1545e+01
407.312 2.1588e+01
407.406 2.1593e+01
407.499 2.1749e+01
407.593 2.1430e+01
407.687 2.1507e+01
407.781 2.1672e+01
407.875 2.1531e+01
407.969 2.1529e+01
408.063 2.1626e+01
408.157 2.1548e+01
408.251 2.1599e+01
408.344 2.1769e+01
408.439 2.1594e+01
408.533 2.1623e+01
408.627 2.1775e+01
408.721 2.1668e+01
408.815 2.1660e+01
408.909 2.1761e+01
409.003 2.1633e+01
409.098 2.1609e+01
409.192 2.1540e+01
409.286 2.1608e+01
409.381 2.1653e+01
409.474 2.1655e+01
409.569 2.1733e+01
409.663 2.1742e+01
409.758 2.1698e+01
409.852 2.1868e+01
409.947 2.2053e+01
410.041 2.2040e+01
410.135 2.1670e+01
410.229 2.1621e+01
410.324 2.1420e+01
410.418 2.1596e+01
410.513 2.1738e+01
410.608 2.1888e+01
410.702 2.1917e+01
410.797 2.1875e+01
410.891 2.1775e+01
410.986 2.1772e+01
411.081 2.1879e+01
411.175 2.1723e+01
411.27 2.1637e+01
411.364 2.1710e+01
411.459 2.1761e+01
411.554 2.1498e+01
411.649 2.1677e+01
411.744 2.1585e+01
411.838 2.1535e+01
411.933 2.1769e+01
412.028 2.1742e+01
412.123 2.1610e+01
412.218 2.1610e+01
412.313 2.1611e+01
412.408 2.1438e+01
412.503 2.1416e+01
412.598 2.1687e+01
412.693 2.1369e+01
412.788 2.1700e+01
412.883 2.1606e+01
412.978 2.1386e+01
413.073 2.1831e+01
413.168 2.1448e+01
413.263 2.1394e+01
413.358 2.1515e+01
413.454 2.1629e+01
413.549 2.1568e+01
413.644 2.1465e+01
413.739 2.1410e+01
413.834 2.1410e+01
413.93 2.1534e+01
414.026 2.1591e+01
414.121 2.1500e+01
414.216 2.1654e+01
414.311 2.1552e+01
414.407 2.1687e+01
414.502 2.1696e+01
414.598 2.1544e+01
414.693 2.1579e+01
414.789 2.1489e+01
414.884 2.1462e+01
414.98 2.1446e+01
415.076 2.1464e+01
415.171 2.1531e+01
415.267 2.1540e+01
415.362 2.1468e+01
415.458 2.1426e+01
415.553 2.1561e+01
415.649 2.1665e+01
415.745 2.1467e+01
415.841 2.1691e+01
415.937 2.1610e+01
416.032 2.1471e+01
416.128 2.1479e+01
416.224 2.1567e+01
416.319 2.1673e+01
416.416 2.1552e+01
416.512 2.1431e+01
416.607 2.1478e+01
416.703 2.1629e+01
416.799 2.1507e+01
416.896 2.1249e+01
416.991 2.1398e+01
417.087 2.1524e+01
417.183 2.1446e+01
417.279 2.1672e+01
417.376 2.1615e+01
417.472 2.1588e+01
417.568 2.1340e+01
417.664 2.1430e+01
417.76 2.1503e+01
417.856 2.1530e+01
417.953 2.1470e+01
418.049 2.1399e+01
418.145 2.1587e+01
418.241 2.1581e+01
418.338 2.1347e+01
418.434 2.1485e+01
418.531 2.1402e+01
418.627 2.1400e+01
418.723 2.1403e+01
418.819 2.1539e+01
418.916 2.1432e+01
419.012 2.1567e+01
419.109 2.1502e+01
419.206 2.1575e+01
419.302 2.1392e+01
419.398 2.1516e+01
419.496 2.1512e+01
419.592 2.1502e+01
419.688 2.1592e+01
419.785 2.1525e+01
419.882 2.1464e+01
419.978 2.1556e+01
420.075 2.1609e+01
420.172 2.1502e+01
420.268 2.1406e+01
420.366 2.1543e+01
420.462 2.1543e+01
420.559 2.1455e+01
420.656 2.1575e+01
420.753 2.1313e+01
420.85 2.1514e+01
420.947 2.1616e+01
421.044 2.1422e+01
421.141 2.1308e+01
421.237 2.1374e+01
421.334 2.1531e+01
421.432 2.1615e+01
421.529 2.1659e+01
421.626 2.1655e+01
421.723 2.1444e+01
421.82 2.1548e+01
421.917 2.1397e+01
422.014 2.1371e+01
422.111 2.1350e+01
422.208 2.1480e+01
422.306 2.1510e+01
422.403 2.1533e+01
422.501 2.1557e+01
422.597 2.1430e+01
422.695 2.1635e+01
422.792 2.1617e+01
422.889 2.1390e+01
422.987 2.1309e+01
423.084 2.1298e+01
423.182 2.1420e+01
423.279 2.1633e+01
423.377 2.1512e+01
423.474 2.1358e+01
423.572 2.1522e+01
423.669 2.1509e+01
423.767 2.1435e+01
423.864 2.1493e+01
423.962 2.1706e+01
424.06 2.1401e+01
424.157 2.1496e+01
424.255 2.1422e+01
424.353 2.1419e+01
424.451 2.1415e+01
424.548 2.1505e+01
424.646 2.1526e+01
424.744 2.1375e+01
424.842 2.1435e+01
424.939 2.1646e+01
425.037 2.1580e+01
425.135 2.1520e+01
425.233 2.1481e+01
425.331 2.1488e+01
425.429 2.1548e+01
425.527 2.1481e+01
425.625 2.1452e+01
425.723 2.1492e+01
425.821 2.1579e+01
425.919 2.1580e+01
426.017 2.1386e+01
426.115 2.1577e+01
426.213 2.1582e+01
426.312 2.1491e+01
426.409 2.1464e+01
426.508 2.1550e+01
426.606 2.1596e+01
426.704 2.1365e+01
426.803 2.1408e+01
426.901 2.1591e+01
426.999 2.1456e+01
427.097 2.1388e+01
427.196 2.1448e+01
427.294 2.1646e+01
427.392 2.1638e+01
427.491 2.1651e+01
427.589 2.1547e+01
427.688 2.1525e+01
427.786 2.1470e+01
427.885 2.1415e+01
427.983 2.1346e+01
428.082 2.1382e+01
428.181 2.1435e+01
428.279 2.1510e+01
428.378 2.1541e+01
428.477 2.1502e+01
428.575 2.1568e+01
428.674 2.1445e+01
428.773 2.1336e+01
428.871 2.1632e+01
428.97 2.1670e+01
429.069 2.1519e+01
429.168 2.1690e+01
429.267 2.1374e+01
429.366 2.1428e+01
429.464 2.1376e+01
429.563 2.1406e+01
429.662 2.1549e+01
429.761 2.1545e+01
429.86 2.1665e+01
429.959 2.1588e+01
430.058 2.1553e+01
430.157 2.1596e+01
430.256 2.1513e+01
430.355 2.1430e+01
430.454 2.1482e+01
430.553 2.1608e+01
430.653 2.1439e+01
430.752 2.1520e+01
430.851 2.1790e+01
430.95 2.1673e+01
431.049 2.1604e+01
431.149 2.1478e+01
431.248 2.1520e+01
431.347 2.1645e+01
431.447 2.1627e+01
431.546 2.1469e+01
431.645 2.1531e+01
431.744 2.1448e+01
431.844 2.1462e+01
431.943 2.1418e+01
432.043 2.1581e+01
432.142 2.1573e+01
432.242 2.1457e+01
432.342 2.1539e+01
432.441 2.1484e+01
432.541 2.1627e+01
432.64 2.1593e+01
432.74 2.1557e+01
432.839 2.1553e+01
432.939 2.1542e+01
433.039 2.1514e+01
433.138 2.1613e+01
433.238 2.1780e+01
433.338 2.1850e+01
433.438 2.1668e+01
433.538 2.1597e+01
433.638 2.1742e+01
433.738 2.1894e+01
433.837 2.2006e+01
433.937 2.1752e+01
434.037 2.1255e+01
434.137 2.1051e+01
434.237 2.1132e+01
434.337 2.1399e+01
434.437 2.1745e+01
434.537 2.1802e+01
434.637 2.1706e+01
434.737 2.1680e+01
434.838 2.1696e+01
434.938 2.1683e+01
435.038 2.1749e+01
435.138 2.1438e+01
435.238 2.1549e+01
435.338 2.1797e+01
435.438 2.1657e+01
435.539 2.1353e+01
435.639 2.1505e+01
435.739 2.1447e+01
435.84 2.1548e+01
435.941 2.1530e+01
436.041 2.1473e+01
436.141 2.1392e+01
436.242 2.1364e+01
436.342 2.1580e+01
436.443 2.1536e+01
436.543 2.1285e+01
436.643 2.1414e+01
436.744 2.1548e+01
436.844 2.1505e+01
436.945 2.1480e+01
437.046 2.1540e+01
437.147 2.1405e+01
437.247 2.1216e+01
437.348 2.1441e+01
437.448 2.1454e+01
437.549 2.1324e+01
437.65 2.1411e+01
437.751 2.1460e+01
437.852 2.1374e+01
437.952 2.1682e+01
438.053 2.1517e+01
438.154 2.1422e+01
438.255 2.1482e+01
438.356 2.1494e+01
438.457 2.1455e+01
438.558 2.1615e+01
438.659 2.1535e+01
438.76 2.1435e+01
438.861 2.1497e+01
438.962 2.1327e+01
439.063 2.1365e+01
439.164 2.1494e+01
439.266 2.1385e+01
439.367 2.1485e+01
439.468 2.1312e+01
439.569 2.1323e+01
439.67 2.1413e+01
439.772 2.1437e+01
439.873 2.1361e+01
439.974 2.1366e+01
440.075 2.1419e+01
440.177 2.1341e+01
440.278 2.1458e+01
440.379 2.1569e+01
440.481 2.1540e+01
440.582 2.1397e+01
440.684 2.1307e+01
440.785 2.1308e+01
440.887 2.1367e+01
440.988 2.1444e+01
441.089 2.1430e+01
441.191 2.1323e+01
441.293 2.1328e+01
441.394 2.1412e+01
441.496 2.1387e+01
441.598 2.1378e+01
441.699 2.1441e+01
441.801 2.1509e+01
441.903 2.1429e+01
442.005 2.1172e+01
442.107 2.1448e+01
442.208 2.1555e+01
442.311 2.1324e+01
442.412 2.1543e+01
442.514 2.1366e+01
442.616 2.1377e+01
442.718 2.1480e+01
442.82 2.1289e+01
442.922 2.1327e+01
443.024 2.1482e+01
443.126 2.1439e+01
443.228 2.1544e+01
443.33 2.1335e+01
443.432 2.1304e+01
443.534 2.1504e+01
443.636 2.1626e+01
443.738 2.1521e+01
443.841 2.1429e+01
443.943 2.1338e+01
444.045 2.1314e+01
444.147 2.1442e+01
444.249 2.1397e+01
444.352 2.1456e+01
444.454 2.1531e+01
444.557 2.1454e+01
444.659 2.1441e+01
444.761 2.1206e+01
444.864 2.1464e+01
444.966 2.1237e+01
445.068 2.1318e+01
445.171 2.1402e+01
445.274 2.1329e+01
445.376 2.1268e+01
445.479 2.1566e+01
445.581 2.1407e+01
445.684 2.1539e+01
445.787 2.1376e+01
445.889 2.1457e+01
445.992 2.1541e+01
446.094 2.1407e+01
446.197 2.1485e+01
446.3 2.1394e+01
446.403 2.1432e+01
446.506 2.1493e+01
446.609 2.1357e+01
446.711 2.1430e+01
446.814 2.1553e+01
446.917 2.1478e+01
447.02 2.1519e+01
447.123 2.1494e+01
447.226 2.1321e+01
447.329 2.1357e+01
447.432 2.1404e+01
447.535 2.1317e+01
447.638 2.1305e+01
447.741 2.1353e+01
447.844 2.1396e+01
447.947 2.1280e+01
448.051 2.1455e+01
448.154 2.1452e+01
448.257 2.1383e+01
448.36 2.1360e+01
448.463 2.1526e+01
448.567 2.1421e+01
448.67 2.1168e+01
448.773 2.1282e+01
448.877 2.1292e+01
448.98 2.1374e+01
449.083 2.1515e+01
449.187 2.1356e+01
449.29 2.1398e+01
449.394 2.1353e+01
449.497 2.1322e+01
449.601 2.1486e+01
449.704 2.1402e+01
449.808 2.1237e+01
449.911 2.1260e+01
450.015 2.1309e+01
450.118 2.1336e+01
450.222 2.1268e+01
450.326 2.1239e+01
450.43 2.1391e+01
450.533 2.1309e+01
450.637 2.1299e+01
450.741 2.1400e+01
450.844 2.1327e+01
450.948 2.1257e+01
451.052 2.1218e+01
451.156 2.1208e+01
451.26 2.1362e+01
451.364 2.1217e+01
451.468 2.1423e+01
451.572 2.1331e+01
451.676 2.1317e+01
451.78 2.1350e+01
451.884 2.1365e+01
451.988 2.1369e+01
452.092 2.1370e+01
452.196 2.1341e+01
452.301 2.1418e+01
452.404 2.1303e+01
452.509 2.1464e+01
452.613 2.1395e+01
452.717 2.1346e+01
452.822 2.1418e+01
452.926 2.1460e+01
453.03 2.1377e+01
453.134 2.1448e+01
453.239 2.1373e+01
453.343 2.1275e+01
453.447 2.1355e+01
453.552 2.1454e+01
453.656 2.1342e+01
453.761 2.1283e+01
453.866 2.1316e+01
453.97 2.1228e+01
454.074 2.1377e+01
454.179 2.1347e+01
454.284 2.1452e+01
454.388 2.1405e+01
454.493 2.1363e+01
454.598 2.1403e+01
454.702 2.1272e+01
454.807 2.1248e+01
454.912 2.1415e+01
455.017 2.1452e+01
455.121 2.1321e+01
455.226 2.1377e+01
455.331 2.1323e+01
455.436 2.1371e+01
455.541 2.1432e+01
455.646 2.1478e+01
455.751 2.1271e+01
455.855 2.1281e+01
455.96 2.1354e+01
456.066 2.1402e+01
456.17 2.1344e+01
456.276 2.1272e+01
456.381 2.1302e+01
456.486 2.1333e+01
456.591 2.1323e+01
456.696 2.1299e+01
456.801 2.1269e+01
456.906 2.1274e+01
457.012 2.1323e+01
457.117 2.1285e+01
457.222 2.1449e+01
457.327 2.1467e+01
457.432 2.1284e+01
457.538 2.1222e+01
457.643 2.1229e+01
457.749 2.1318e+01
457.854 2.1311e+01
457.959 2.1300e+01
458.065 2.1428e+01
458.17 2.1444e+01
458.276 2.1432e+01
458.381 2.1397e+01
458.487 2.1442e+01
458.592 2.1238e+01
458.698 2.1285e+01
